Gene_acc,Gene_id,DM1,DM2,DM3,Minus1,Minus2,Minus3,Desc
3981,Tb927.6.4120,327790.0,350260.0,370830.0,340920.0,334110.0,339190.0,"GTPase activating protein, putative"
3982,Tb927.6.4130,291960.0,300760.0,330680.0,333100.0,316070.0,335180.0,succinate dehydrogenase subunit 3
3983,Tb927.6.4140,995350.0,1055300.0,1100800.0,1046000.0,1043300.0,1044800.0,"paraflagellar rod component, putative"
3984,Tb927.6.4160,85805.0,100190.0,93867.0,99441.0,98980.0,94133.0,"hypothetical protein, conserved"
3985,Tb927.6.4180,1165900.0,1239400.0,1245000.0,1122500.0,1119500.0,1087800.0,"FUN14 family, putative"
3986,Tb927.6.4200,564320.0,628110.0,629510.0,578650.0,594870.0,586160.0,"LSU ribosomal protein, mitochondrial, putative"
3987,Tb927.6.4210,1502400.0,1609100.0,1632300.0,1765000.0,1767300.0,1735200.0,"aldehyde dehydrogenase, putative"
3988,Tb927.6.4220,242090.0,231090.0,266940.0,280330.0,266700.0,286080.0,mitogen-activated protein kinase 5
3989,Tb927.6.4230,98961.0,106510.0,117690.0,111380.0,135090.0,112170.0,"hypothetical protein, conserved"
3990,Tb927.6.4250,193060.0,199950.0,212030.0,244320.0,243450.0,237860.0,"hypothetical protein, conserved"
3991,Tb927.6.4260,102480.0,117790.0,107490.0,110540.0,125880.0,117000.0,"hypothetical protein, conserved"
3992,Tb927.6.4300,13719000.0,14391000.0,14798000.0,16297000.0,16220000.0,16337000.0,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal"
3993,Tb927.6.4320,827190.0,853300.0,898240.0,983470.0,958730.0,993730.0,"Protein of unknown function (DUF2817), putative"
3994,Tb927.6.4330,125520.0,133460.0,135880.0,148350.0,150760.0,157390.0,telomere-associated protein
3995,Tb927.6.4340,207160.0,209580.0,230780.0,215210.0,202870.0,211610.0,"small nuclear ribonucleoprotein, putative"
3996,Tb927.6.4350,376060.0,402310.0,406350.0,364770.0,334280.0,369030.0,"ribosomal RNA assembly protein, putative"
3997,Tb927.6.4360,107230.0,116820.0,122400.0,97978.0,106850.0,103550.0,"hypothetical protein, conserved"
3998,Tb927.6.4370,3605700.0,3730300.0,3895300.0,4005800.0,3821000.0,3985900.0,eukaryotic translation initiation factor 3 subunit d
3999,Tb927.6.4380,880940.0,911740.0,952590.0,885920.0,876830.0,906780.0,"Protein of unknown function (DUF544), putative"
4000,Tb927.6.4390,533270.0,567660.0,585240.0,546320.0,604980.0,572220.0,"kinesin, putative"
4001,Tb927.6.4410,682670.0,699530.0,768020.0,609130.0,590310.0,616500.0,S-adenosylmethionine decarboxylase
4002,Tb927.6.4420,492210.0,476020.0,518960.0,443660.0,425380.0,456020.0,"tRNA (Guanine-1)-methyltransferase, putative"
4003,Tb927.6.4430,127230.0,127730.0,143310.0,138240.0,139440.0,151190.0,homoserine kinase
4004,Tb927.6.4440,2424700.0,2694800.0,2691000.0,2476800.0,2619500.0,2430400.0,RNA-binding protein 42 (RNA-binding motif protein 42)
4005,Tb927.6.4450,260810.0,285090.0,289880.0,264050.0,265030.0,272720.0,"Pentatricopeptide repeat protein (PPR), putative"
4006,Tb927.6.4470,143870.0,159520.0,155340.0,108660.0,105740.0,111260.0,S-adenosylmethionine decarboxylase proenzyme
4007,Tb927.6.4480,3752500.0,4100400.0,4100300.0,4188300.0,4129300.0,4210400.0,"valyl-tRNA synthetase, putative"
4008,Tb927.6.4500,770550.0,810030.0,839520.0,794200.0,812090.0,813870.0,"conserved repeat domain containing protein, putative"
4009,Tb927.6.4510,324390.0,338930.0,383110.0,344510.0,326140.0,346680.0,"hypothetical protein, conserved"
4010,Tb927.6.4520,1317200.0,1399900.0,1456900.0,1115800.0,1153100.0,1111300.0,"Tumour suppressor, Mitostatin, putative"
4011,Tb927.6.4530,446130.0,467820.0,490900.0,428440.0,428740.0,438190.0,"RNA-binding protein, putative"
4012,Tb927.6.4540,1346900.0,1454300.0,1459900.0,1420600.0,1429300.0,1403400.0,"3-hydroxy-3-methylglutaryl-CoA reductase, putative"
4013,Tb927.6.4550,188390.0,197960.0,203230.0,221130.0,237200.0,225600.0,"hypothetical protein, conserved"
4014,Tb927.6.4560,742630.0,750840.0,798010.0,806630.0,778760.0,821250.0,"Mitochondrial SSU ribosomal protein, putative"
4015,Tb927.6.4580,265170.0,272220.0,294110.0,203050.0,193120.0,210320.0,"Mitochondrial SSU ribosomal protein, putative"
4016,Tb927.6.4590,5582200.0,5947900.0,6048100.0,5633600.0,5622700.0,5579800.0,"glutamyl-tRNA synthetase, putative"
4017,Tb927.6.4600,1191400.0,1230700.0,1296400.0,1218900.0,1187200.0,1240400.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
4018,Tb927.6.4610,1154200.0,1164400.0,1247000.0,1164300.0,1136800.0,1181000.0,"Ankyrin repeats (3 copies), putative"
4019,Tb927.6.4630,194810.0,213430.0,215570.0,214540.0,214500.0,215580.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
4020,Tb927.6.4640,66536.0,71152.0,70929.0,59882.0,60286.0,63532.0,"hypothetical protein, conserved"
4021,Tb927.6.4650,809810.0,810980.0,881340.0,805860.0,776190.0,838100.0,"UV excision repair RAD23 protein, putative"
4022,Tb927.6.4670,3094500.0,3211500.0,3450300.0,3253100.0,3230700.0,3183100.0,MORN repeat-containing protein 1
4023,Tb927.6.4680,69798.0,77389.0,81536.0,77591.0,74181.0,75770.0,"hypothetical protein, conserved"
4024,Tb927.6.4700,342850.0,344860.0,357650.0,320990.0,309650.0,315930.0,"hypothetical protein, conserved"
4025,Tb927.6.4710,1094600.0,1177500.0,1206700.0,1111800.0,1128000.0,1102100.0,"calmodulin, putative"
4026,Tb927.6.4740,1407500.0,1465200.0,1544100.0,1476900.0,1412400.0,1456000.0,"importin-alpha re-exporter protein, putative"
4027,Tb927.6.4750,1111300.0,1178500.0,1222100.0,1162900.0,1161400.0,1175800.0,"hypothetical protein, conserved"
4028,Tb927.6.4760,1299400.0,1388700.0,1392000.0,1412200.0,1427000.0,1431500.0,"T-complex protein 11, putative"
4029,Tb927.6.4770,3010500.0,3160600.0,3221400.0,2699000.0,2742800.0,2686500.0,"protein mkt1, putative"
4030,Tb927.6.4780,947580.0,962590.0,1018300.0,908910.0,876370.0,917150.0,"DNA ligase I, putative"
4031,Tb927.6.4800,1466700.0,1548500.0,1600800.0,1553600.0,1539200.0,1522300.0,"hypothetical protein, conserved"
4032,Tb927.6.4820,110330.0,118790.0,126110.0,111970.0,112060.0,117540.0,chromosomal passenger complex protein 1
4033,Tb927.6.4830,192450.0,211880.0,214010.0,205660.0,198130.0,207680.0,"MIZ/SP-RING zinc finger, putative"
4034,Tb927.6.4920,6531200.0,6657600.0,7101200.0,6537700.0,6305300.0,6523900.0,S-adenosylmethionine synthetase
4035,Tb927.6.4930,254970.0,303270.0,286440.0,264930.0,276380.0,259610.0,"thiosulfate sulfurtransferase, mitochondrial, putative"
4036,Tb927.6.4950,714430.0,748150.0,789670.0,807900.0,795330.0,815230.0,Protein mago nashi homolog
4037,Tb927.6.4960,447520.0,437400.0,475500.0,446410.0,441080.0,478010.0,Zinc finger CCCH domain-containing protein 47
4038,Tb927.6.4970,1165400.0,1228100.0,1249600.0,1211100.0,1193700.0,1226000.0,"serine/arginine-rich protein specific kinase SRPK, putative"
4039,Tb927.6.4980,1455400.0,1495400.0,1543100.0,1291700.0,1247200.0,1294800.0,40S ribosomal protein S14
4040,Tb927.6.4990,742580.0,790520.0,819540.0,682290.0,685340.0,687860.0,mitochondrial ATP synthase delta chain
4041,Tb927.6.5000,790090.0,911300.0,837530.0,836310.0,897890.0,870310.0,"Protein of unknown function (DUF773), putative"
4042,Tb927.6.5010,529100.0,536500.0,591220.0,535380.0,511220.0,529350.0,"hypothetical protein, conserved"
4043,Tb927.6.5030,1033400.0,1077600.0,1102900.0,1038600.0,1027200.0,1028600.0,Component of motile flagella protein 46
4044,Tb927.6.5040,2421500.0,2503600.0,2656100.0,1896100.0,1844100.0,1887700.0,"ribosomal protein L15, putative"
4045,Tb927.6.5050,120370.0,122110.0,127770.0,117260.0,115660.0,121780.0,"V-type ATPase, C subunit, putative"
4046,Tb927.6.5060,254460.0,270320.0,274890.0,231850.0,219970.0,228470.0,"hypothetical protein, conserved"
4047,Tb927.6.5070,2193800.0,2292400.0,2377300.0,2450300.0,2428400.0,2467700.0,"hypothetical protein, conserved"
4048,Tb927.6.5080,2108500.0,2197300.0,2272500.0,2042200.0,1998600.0,2031500.0,"Protein of unknown function (DUF3808), putative"
4049,Tb927.6.5090,564830.0,588350.0,624510.0,544220.0,524850.0,567780.0,"hypothetical protein, conserved"
4050,Tb927.6.5100,182170.0,187330.0,197110.0,148920.0,156640.0,155430.0,"polo-like protein kinase, putative"
4051,Tb927.6.5110,993190.0,1069200.0,1101700.0,1163200.0,1148300.0,1183000.0,"damage-specific DNA binding protein, putative"
4052,Tb927.6.5130,1191300.0,1204300.0,1332300.0,1003700.0,921250.0,1008600.0,"60S acidic ribosomal protein P2, putative"
4053,Tb927.6.5140,104350.0,109950.0,107640.0,51524.0,52801.0,57826.0,"ribosomal P protein AGP2beta-1, putative"
4054,Tb927.6.5150,652480.0,709800.0,718620.0,678100.0,704790.0,697910.0,"hypothetical protein, conserved"
4055,Tb927.6.560,64773.0,62373.0,73994.0,82334.0,73187.0,86156.0,cysteine peptidase C (CPC)
4056,Tb927.6.570,197470.0,207130.0,223030.0,160100.0,153490.0,168770.0,conserved protein
4057,Tb927.6.580,139130.0,151410.0,156170.0,139270.0,140920.0,145740.0,"hypothetical protein, conserved"
4058,Tb927.6.590,338660.0,354700.0,358930.0,190510.0,192160.0,193260.0,"hypothetical protein, conserved"
4059,Tb927.6.600,746770.0,804060.0,816330.0,806830.0,814130.0,816740.0,ccr4-not transcription complex subunit
4060,Tb927.6.610,479200.0,494450.0,513780.0,418450.0,407020.0,410680.0,kinetoplast ribosomal PPR-repeat containing protein 18
4061,Tb927.6.620,2022600.0,2152700.0,2216600.0,1959400.0,1963600.0,2016400.0,"hypothetical protein, conserved"
4062,Tb927.6.630,958460.0,1012700.0,1049900.0,931350.0,924410.0,971470.0,"hypothetical protein, conserved"
4063,Tb927.6.640,1518700.0,1628200.0,1694400.0,1547600.0,1500900.0,1564300.0,ApaH-like phosphatase ALPH1
4064,Tb927.6.650,362520.0,382130.0,406450.0,358300.0,353240.0,363510.0,"hypothetical protein, conserved"
4065,Tb927.6.670,691680.0,681880.0,779880.0,719440.0,669110.0,756640.0,exosome complex component RRP45
4066,Tb927.6.680,303410.0,316890.0,315340.0,335220.0,360090.0,352270.0,"hypothetical protein, conserved"
4067,Tb927.6.700,5310000.0,5687700.0,5649900.0,5240900.0,5287600.0,5253000.0,"alanyl-tRNA synthetase, putative"
4068,Tb927.6.710,111110.0,116180.0,117520.0,125240.0,125850.0,127480.0,"dephospho-CoA kinase, putative"
4069,Tb927.6.720,3784700.0,4058400.0,3952700.0,3182700.0,3233700.0,3034600.0,"40S ribosomal protein L14, putative"
4070,Tb927.6.730,15705.0,17842.0,17150.0,17008.0,17437.0,17560.0,"hypothetical protein, conserved"
4071,Tb927.6.740,796990.0,848300.0,859770.0,770580.0,775860.0,777710.0,"ATP-dependent DEAH-box RNA helicase, putative"
4072,Tb927.6.750,112780.0,118670.0,119010.0,112790.0,115860.0,110770.0,"kinetoplastid-specific phospho-protein phosphatase, putative"
4073,Tb927.6.820,424950.0,457290.0,454990.0,486270.0,493260.0,501650.0,Pumilio homology domain family member 4
4074,Tb927.6.830,105030.0,125870.0,113220.0,87185.0,87973.0,88633.0,"hypothetical protein, conserved"
4075,Tb927.6.840,316560.0,350670.0,347590.0,316850.0,323010.0,309970.0,"hypothetical protein, conserved"
4076,Tb927.6.850,1008100.0,1098400.0,1149300.0,835920.0,844270.0,849890.0,ccr4-not transcription complex subunit 2
4077,Tb927.6.870,877390.0,940620.0,951820.0,955800.0,978890.0,970130.0,"myotubularin, putative"
4078,Tb927.6.890,781510.0,829740.0,862140.0,795480.0,772450.0,790370.0,"hypothetical protein, conserved"
4079,Tb927.6.910,64656.0,73565.0,75148.0,66341.0,70952.0,72443.0,"SET domain containing protein, putative"
4080,Tb927.6.920,64785.0,65419.0,70993.0,66843.0,65970.0,72303.0,"helicase, putative"
4081,Tb927.6.950,5020600.0,5266900.0,5439100.0,5444200.0,5391700.0,5481800.0,"cysteinyl-tRNA synthetase, putative"
4082,Tb927.6.990,1146600.0,1227000.0,1262800.0,1461800.0,1431300.0,1425400.0,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
4083,Tb927.7.1000,504390.0,539630.0,547100.0,512360.0,503480.0,512960.0,ATP-dependent DNA helicase-like PIF8
4084,Tb927.7.1010,26522.0,28484.0,27570.0,29651.0,29657.0,29358.0,"hypothetical protein, conserved"
4085,Tb927.7.1030,394770.0,415470.0,436710.0,378740.0,371400.0,384540.0,"heat shock 70 kDa protein, putative"
4086,Tb927.7.1050,2246600.0,2282000.0,2413000.0,1942000.0,1853400.0,1888900.0,"40S ribosomal protein S16, putative"
4087,Tb927.7.1060,1454300.0,1548300.0,1610500.0,1576900.0,1553300.0,1597500.0,ISWI complex protein
4088,Tb927.7.1070,433140.0,444820.0,469890.0,473000.0,477920.0,492610.0,KREX1
4089,Tb927.7.1080,763490.0,821130.0,831780.0,950680.0,939890.0,958110.0,"hypothetical protein, conserved"
4090,Tb927.7.1090,85974.0,87046.0,81363.0,97103.0,103170.0,102310.0,"DNA repair protein RAD5, putative"
4091,Tb927.7.1100,1059500.0,1094200.0,1146100.0,1143300.0,1087500.0,1154000.0,"hypothetical protein, conserved"
4092,Tb927.7.1110,2169900.0,2200400.0,2330300.0,2526400.0,2442000.0,2453800.0,"asparagine synthetase a, putative"
4093,Tb927.7.1120,150090.0,171980.0,173860.0,289940.0,283030.0,284990.0,"trypanothione/tryparedoxin dependent peroxidase 1, cytosolic"
4094,Tb927.7.1130,1721900.0,1819000.0,1924900.0,1644100.0,1607900.0,1629700.0,trypanothione/tryparedoxin dependent peroxidase 2
4095,Tb927.7.1170,306200.0,316810.0,327590.0,389980.0,386910.0,388120.0,RNA-binding protein Y14
4096,Tb927.7.1190,163410.0,179380.0,186490.0,175330.0,173310.0,185600.0,"regulator of chromosome condensation, putative"
4097,Tb927.7.1200,581320.0,591490.0,621140.0,629950.0,605410.0,653200.0,"Protein of unknown function (DUF525), putative"
4098,Tb927.7.1210,291660.0,311880.0,316530.0,361860.0,355760.0,368810.0,"regulator of chromosome condensation, putative"
4099,Tb927.7.1220,377180.0,375660.0,416030.0,388880.0,381400.0,406490.0,"hypothetical protein, conserved"
4100,Tb927.7.1230,230950.0,241310.0,244700.0,234940.0,230860.0,239790.0,"hypothetical protein, conserved"
4101,Tb927.7.1240,727770.0,765760.0,795710.0,862120.0,843660.0,877510.0,Sphingosine kinase
4102,Tb927.7.1270,120590.0,132780.0,141360.0,174450.0,165750.0,185910.0,"hypothetical protein, conserved"
4103,Tb927.7.1280,107820.0,116880.0,125020.0,114250.0,105990.0,119500.0,"hypothetical protein, conserved"
4104,Tb927.7.1290,248020.0,246210.0,279930.0,219770.0,208310.0,229710.0,"Protein of unknown function (DUF2012), putative"
4105,Tb927.7.1300,5063800.0,5195100.0,5414900.0,5036900.0,4833600.0,4993000.0,"protein disulfide isomerase, putative"
4106,Tb927.7.1310,1653100.0,1776700.0,1788600.0,1515200.0,1541400.0,1534900.0,"hypothetical protein, conserved"
4107,Tb927.7.1330,194730.0,202190.0,224070.0,226350.0,229110.0,223510.0,"hypothetical protein, conserved"
4108,Tb927.7.1340,2092800.0,2189100.0,2270300.0,2320400.0,2420400.0,2331500.0,"10 kDa heat shock protein, putative"
4109,Tb927.7.1350,306030.0,313690.0,333320.0,283950.0,287550.0,291810.0,"Pentatricopeptide repeat protein (PPR), putative"
4110,Tb927.7.1360,1223800.0,1301000.0,1303000.0,1195400.0,1165000.0,1177900.0,"hypothetical protein, conserved"
4111,Tb927.7.1370,164530.0,171590.0,183750.0,162020.0,167360.0,166930.0,"spliced leader RNA PSE-promoter transcription factor, putative"
4112,Tb927.7.1400,245730.0,251960.0,266290.0,233180.0,225520.0,248090.0,Tripartite Attachment Complex Protein 60
4113,Tb927.7.1410,89459.0,93574.0,95326.0,80823.0,81496.0,88086.0,"hypothetical protein, conserved"
4114,Tb927.7.1420,165790.0,172020.0,175100.0,210040.0,202550.0,210680.0,"hypothetical protein, conserved"
4115,Tb927.7.1430,631260.0,680130.0,699670.0,622590.0,630040.0,627940.0,"leucine-rich repeat protein (LRRP), putative"
4116,Tb927.7.1440,349350.0,339900.0,390740.0,347450.0,310210.0,358570.0,non-canonical poly (A) polymerase
4117,Tb927.7.1450,167420.0,171600.0,176670.0,190630.0,185000.0,186440.0,"Conserved hypothetical ATP binding protein, putative"
4118,Tb927.7.1460,103480.0,111670.0,114380.0,124960.0,123990.0,126880.0,"hypothetical protein, conserved"
4119,Tb927.7.1480,184020.0,190980.0,199290.0,176350.0,173410.0,180460.0,"hypothetical protein, conserved"
4120,Tb927.7.1490,35405.0,36523.0,36770.0,41581.0,41866.0,41302.0,"hypothetical protein, conserved"
4121,Tb927.7.1500,209310.0,262390.0,244890.0,327280.0,326000.0,326100.0,"Cytosolic Fe-S cluster assembly factor CFD1, putative"
4122,Tb927.7.1510,175870.0,174680.0,196200.0,198810.0,174650.0,197660.0,"pseudouridylate synthase I, putative"
4123,Tb927.7.1520,157240.0,173650.0,166950.0,169830.0,175870.0,172100.0,"hypothetical protein, conserved"
4124,Tb927.7.1530,309230.0,329580.0,330380.0,320540.0,330420.0,318750.0,"2OG-Fe(II) oxygenase superfamily, putative"
4125,Tb927.7.1550,721620.0,783190.0,790340.0,853860.0,859800.0,865930.0,KRET2
4126,Tb927.7.1560,332140.0,343840.0,356370.0,314880.0,334540.0,325990.0,"TPR repeat, putative"
4127,Tb927.7.1570,283070.0,282290.0,308880.0,308140.0,316820.0,315910.0,"hypothetical protein, conserved"
4128,Tb927.7.1580,641270.0,661110.0,707910.0,637860.0,638560.0,660260.0,"Vps52 / Sac2 family, putative"
4129,Tb927.7.1600,159100.0,174070.0,182990.0,166520.0,161530.0,172800.0,"C-1-tetrahydrofolate synthase, cytoplasmic, putative"
4130,Tb927.7.1610,328270.0,347890.0,356650.0,310760.0,315400.0,307800.0,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase, putative"
4131,Tb927.7.1620,229790.0,246220.0,252690.0,271820.0,260680.0,277290.0,"Cleavage factor I 25 kDa subunit, putative"
4132,Tb927.7.1630,252690.0,273940.0,291030.0,326780.0,307520.0,317590.0,"hypothetical protein, conserved"
4133,Tb927.7.1640,357350.0,369050.0,401700.0,379380.0,375630.0,386910.0,"ras-like small GTPase, putative"
4134,Tb927.7.1650,213140.0,221900.0,227970.0,241830.0,235800.0,256640.0,"hypothetical protein, conserved"
4135,Tb927.7.1670,906540.0,934520.0,978240.0,839790.0,837810.0,835930.0,Eukaryotic translation initiation factor 4E type 6
4136,Tb927.7.1680,48435.0,54054.0,55879.0,54058.0,56804.0,56748.0,"Uncharacterised conserved protein (DUF2305), putative"
4137,Tb927.7.1690,126340.0,136260.0,148760.0,137800.0,140250.0,138510.0,Silent information regulator 2 related protein 1
4138,Tb927.7.170,80481.0,82096.0,83614.0,123400.0,115040.0,124500.0,"expression site-associated gene 9 (ESAG9) protein, putative"
4139,Tb927.7.1710,1039600.0,1059000.0,1119200.0,1057500.0,1057300.0,1082900.0,"eukaryotic peptide chain release factor subunit 1, putative"
4140,Tb927.7.1720,78655.0,85754.0,87585.0,117780.0,119560.0,117780.0,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial"
4141,Tb927.7.1750,5459500.0,5657700.0,5875300.0,4385100.0,4218700.0,4375100.0,"60S ribosomal protein L7, putative"
4142,Tb927.7.1760,198350.0,209020.0,226690.0,200880.0,191300.0,195840.0,"hypothetical protein, conserved"
4143,Tb927.7.1770,243890.0,258410.0,261000.0,244290.0,249680.0,252950.0,Mini-chromosome maintenance complex-binding protein
4144,Tb927.7.1780,1063400.0,1175400.0,1167500.0,1180700.0,1239400.0,1187500.0,"Adenine phosphoribosyltransferase, putative"
4145,Tb927.7.1790,757350.0,768920.0,806940.0,965140.0,946030.0,965980.0,"Adenine phosphoribosyltransferase, putative"
4146,Tb927.7.1860,81034.0,95581.0,84821.0,78093.0,94179.0,73962.0,"hypothetical protein, conserved"
4147,Tb927.7.1870,247410.0,265950.0,271500.0,234540.0,231880.0,242140.0,"hypothetical protein, conserved"
4148,Tb927.7.1880,49005.0,55866.0,63431.0,61299.0,57304.0,65975.0,"zinc finger protein, putative"
4149,Tb927.7.1890,159130.0,162710.0,192180.0,219250.0,205330.0,219660.0,"hypothetical protein, conserved"
4150,Tb927.7.190,5659600.0,5860200.0,6220400.0,6500000.0,6299500.0,6494000.0,"thimet oligopeptidase, putative"
4151,Tb927.7.1910,2098400.0,2286300.0,2276900.0,2289300.0,2360700.0,2308800.0,"pyridoxal phosphate containing glycine decarboxylase, putative"
4152,Tb927.7.1920,1760800.0,1869900.0,1956400.0,2178300.0,2151300.0,2155100.0,"paraflagellar rod component, putative"
4153,Tb927.7.2070,680310.0,689530.0,727630.0,740480.0,706380.0,742830.0,"heat shock protein DNAJ, putative"
4154,Tb927.7.2080,990560.0,1064500.0,1085300.0,1085800.0,1091100.0,1083100.0,cap guanylyltransferase-methyltransferase 1
4155,Tb927.7.210,2845300.0,3033400.0,3180700.0,3141500.0,3221500.0,3189200.0,"Proline dehydrogenase, mitochondrial"
4156,Tb927.7.2100,3014200.0,3229300.0,3273000.0,3010500.0,3043100.0,2957900.0,GMP synthase [glutamine-hydrolysing]
4157,Tb927.7.2110,329570.0,369780.0,365070.0,271240.0,274720.0,270440.0,kinetoplastid kinetochore protein 11
4158,Tb927.7.2120,1416000.0,1411800.0,1514700.0,1353600.0,1298200.0,1390200.0,"hypothetical protein, conserved"
4159,Tb927.7.2130,246970.0,265400.0,266180.0,252120.0,246600.0,266840.0,"Uncharacterized conserved protein (DUF2036), putative"
4160,Tb927.7.2140,259470.0,270760.0,286060.0,355690.0,361730.0,349090.0,"zinc finger protein family member, putative"
4161,Tb927.7.2160,1279000.0,1301900.0,1324500.0,744000.0,717950.0,768670.0,"hypothetical protein, conserved"
4162,Tb927.7.2170,3284200.0,3449400.0,3547400.0,3333700.0,3331000.0,3368800.0,Nucleolar protein 168
4163,Tb927.7.2190,545760.0,488360.0,598160.0,573040.0,486190.0,594210.0,"translocon-associated protein (TRAP), alpha subunit, putative"
4164,Tb927.7.220,59841.0,65503.0,71775.0,79638.0,71034.0,79734.0,CDP-DAG synthase
4165,Tb927.7.2200,848460.0,978820.0,897520.0,866470.0,900620.0,841350.0,mitochondrial import inner membrane translocase subunit tim9
4166,Tb927.7.2220,460340.0,483150.0,507660.0,491820.0,478260.0,493270.0,"hypothetical protein, conserved"
4167,Tb927.7.2230,169490.0,171210.0,176710.0,167710.0,165460.0,169260.0,"mitochondrial carrier protein, putative"
4168,Tb927.7.2240,2755500.0,2849100.0,3010500.0,2612200.0,2528400.0,2621500.0,"hypothetical protein, conserved"
4169,Tb927.7.2250,505670.0,542910.0,552150.0,593650.0,612760.0,610810.0,"carnitine O-palmitoyltransferase II, putative"
4170,Tb927.7.2260,380170.0,398550.0,416010.0,391490.0,387310.0,392510.0,"SEP domain containing protein, putative"
4171,Tb927.7.2300,866140.0,891430.0,923040.0,916700.0,873890.0,914580.0,Nucleoporin NUP132
4172,Tb927.7.2310,345260.0,370440.0,360630.0,331130.0,338380.0,334890.0,"DNA primase small subunit, putative"
4173,Tb927.7.2320,286350.0,312480.0,304460.0,258830.0,258110.0,252930.0,"cyclic nucleotide-binding domain containing protein, putative"
4174,Tb927.7.2330,387400.0,406070.0,417090.0,482300.0,495700.0,477550.0,"Protein of unknown function (DUF1663), putative"
4175,Tb927.7.2350,272500.0,280950.0,296390.0,253770.0,263980.0,263060.0,"hypothetical protein, conserved"
4176,Tb927.7.2360,391360.0,446560.0,447080.0,507370.0,536910.0,519540.0,"N-acetyltransferase, putative"
4177,Tb927.7.2370,1792100.0,1852000.0,1961800.0,1574400.0,1563900.0,1571700.0,"40S ribosomal protein S15, putative"
4178,Tb927.7.2380,314360.0,340820.0,358140.0,191830.0,182800.0,194470.0,"hypothetical protein, conserved"
4179,Tb927.7.2390,2848100.0,3110500.0,3100600.0,2741400.0,2771300.0,2690800.0,Tripartite attachment complex protein 102
4180,Tb927.7.240,2299100.0,2437300.0,2507700.0,1986700.0,1958800.0,2037700.0,"40S ribosomal protein S33, putative"
4181,Tb927.7.2400,2354500.0,2473900.0,2583400.0,2516300.0,2442700.0,2515700.0,"tyrosyl-tRNA synthetase, putative"
4182,Tb927.7.2410,1170500.0,1188400.0,1242500.0,1343400.0,1313800.0,1383600.0,"Dynamin family, putative"
4183,Tb927.7.2420,158340.0,164080.0,174350.0,145950.0,152170.0,157030.0,"glycogen synthase kinase-3 alpha, putative"
4184,Tb927.7.2440,419860.0,454560.0,455700.0,527670.0,513320.0,565930.0,"pyrroline-5-carboxylate reductase, putative"
4185,Tb927.7.2450,343980.0,371790.0,366970.0,372110.0,379910.0,386990.0,SUMO-interacting motif-containing protein
4186,Tb927.7.2470,241180.0,257650.0,258760.0,246630.0,247060.0,246070.0,"GTPase activating protein, putative"
4187,Tb927.7.2480,254330.0,279610.0,283850.0,285680.0,289030.0,295190.0,Parvulin 42
4188,Tb927.7.2490,114380.0,135380.0,120890.0,106500.0,110580.0,104640.0,kinetoplast ribosomal PPR-repeat containing protein 15
4189,Tb927.7.2500,2869300.0,2984200.0,3188000.0,2975400.0,2861100.0,2966600.0,proteasome regulatory ATPase subunit 1
4190,Tb927.7.2510,338270.0,353400.0,356550.0,367200.0,349240.0,343340.0,"endoplasmatic reticulum retrieval protein, putative"
4191,Tb927.7.2520,299310.0,321570.0,340260.0,335770.0,329580.0,348610.0,"Uncharacterised protein family UPF0066, putative"
4192,Tb927.7.2530,202430.0,200720.0,224310.0,218460.0,211660.0,220920.0,"N-acetyltransferase, putative"
4193,Tb927.7.2540,53555.0,58972.0,59785.0,63219.0,64703.0,68046.0,"ubiquitin-protein ligase, putative"
4194,Tb927.7.2550,2453900.0,2515900.0,2666100.0,2567300.0,2492500.0,2559300.0,proteasome regulatory ATPase subunit 5
4195,Tb927.7.2570,1729400.0,1745000.0,1861600.0,1957000.0,1898400.0,1973200.0,"guide RNA associated protein, GAP2"
4196,Tb927.7.2580,16121.0,19771.0,17927.0,14373.0,17607.0,17520.0,"zinc finger protein family member, putative"
4197,Tb927.7.2590,557690.0,593090.0,631330.0,562530.0,545250.0,565470.0,"prefoldin, putative"
4198,Tb927.7.2600,18146.0,16394.0,18025.0,19184.0,20197.0,20304.0,"class I transcription factor A, subunit 7"
4199,Tb927.7.2610,90681.0,97123.0,104130.0,113230.0,110410.0,112190.0,"hypothetical protein, conserved"
4200,Tb927.7.2620,182950.0,191230.0,206020.0,174620.0,165690.0,175780.0,"SSU ribosomal protein, mitochondrial, putative"
4201,Tb927.7.2640,5241000.0,5473900.0,5733300.0,5032700.0,4910100.0,5010500.0,"cytoskeleton associated protein, putative"
4202,Tb927.7.2650,317790.0,349400.0,333070.0,412210.0,412350.0,413340.0,"hypothetical protein, conserved"
4203,Tb927.7.2660,296590.0,314500.0,330690.0,379540.0,368620.0,370720.0,"zinc finger protein family member, putative"
4204,Tb927.7.2670,815150.0,867440.0,912890.0,891250.0,870970.0,907880.0,"zinc finger protein family member, putative"
4205,Tb927.7.2680,1728000.0,1815200.0,1875100.0,1864500.0,1856700.0,1900900.0,"zinc finger protein family member, putative"
